Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2022-10-20 18:00:00-04:00,142.9,143.3599,142.1,142.32,142.32,0,0.0,0.0
2022-10-20 19:00:00-04:00,142.35,142.72,142.05,142.69,142.69,0,0.0,0.0
2022-10-21 04:00:00-04:00,142.65,142.79,142.14,142.39,142.39,0,0.0,0.0
2022-10-21 05:00:00-04:00,142.3,142.4,141.82,142.0,142.0,0,0.0,0.0
2022-10-21 06:00:00-04:00,142.08,142.27,141.94,141.95,141.95,0,0.0,0.0
2022-10-21 07:00:00-04:00,142.03,142.49,141.95,142.44,142.44,0,0.0,0.0
2022-10-21 08:00:00-04:00,142.44,143.39,141.55,141.8,141.8,0,0.0,0.0
2022-10-21 09:00:00-04:00,141.78,143.73,141.62,142.855,142.855,0,0.0,0.0
2022-10-21 09:30:00-04:00,143.25,145.33999633789062,142.6490020751953,144.56080627441406,144.56080627441406,22262474,0.0,0.0
2022-10-21 10:30:00-04:00,144.5749969482422,145.1300048828125,143.5500030517578,144.25,144.25,11839350,0.0,0.0
2022-10-21 11:30:00-04:00,144.25010681152344,146.10000610351562,144.22999572753906,145.07000732421875,145.07000732421875,10310701,0.0,0.0
2022-10-21 12:30:00-04:00,145.0749969482422,146.2100067138672,145.05999755859375,145.86549377441406,145.86549377441406,6881533,0.0,0.0
2022-10-21 13:30:00-04:00,145.8699951171875,146.52000427246094,145.77000427246094,146.15499877929688,146.15499877929688,6391706,0.0,0.0
2022-10-21 14:30:00-04:00,146.14999389648438,147.847900390625,146.05999755859375,147.82000732421875,147.82000732421875,10644704,0.0,0.0
2022-10-21 15:30:00-04:00,147.82009887695312,147.8300018310547,147.24000549316406,147.27000427246094,147.27000427246094,9538998,0.0,0.0
2022-10-21 16:00:00-04:00,147.335,149.78,144.065,147.59,147.59,0,0.0,0.0
2022-10-21 17:00:00-04:00,147.55,147.68,145.98181,147.61,147.61,0,0.0,0.0
2022-10-21 18:00:00-04:00,147.59,147.6799,147.51,147.61,147.61,0,0.0,0.0
2022-10-21 19:00:00-04:00,147.59,147.76,147.57,147.62,147.62,0,0.0,0.0
2022-10-24 04:00:00-04:00,147.71,147.9,145.65,145.77,145.77,0,0.0,0.0
2022-10-24 05:00:00-04:00,145.77,146.35,145.6,146.09,146.09,0,0.0,0.0
2022-10-24 06:00:00-04:00,145.98,147.19,145.96,146.72,146.72,0,0.0,0.0
2022-10-24 07:00:00-04:00,146.74,147.57,146.62,147.55,147.55,0,0.0,0.0
2022-10-24 08:00:00-04:00,147.55,148.15,143.065,147.02,147.02,0,0.0,0.0
2022-10-24 09:00:00-04:00,147.04,147.44,146.41,147.22,147.22,0,0.0,0.0
2022-10-24 09:30:00-04:00,147.25,148.35000610351562,146.0,146.6302032470703,146.6302032470703,20169319,0.0,0.0
2022-10-24 10:30:00-04:00,146.63009643554688,148.4499969482422,146.47000122070312,148.2100067138672,148.2100067138672,10131448,0.0,0.0
2022-10-24 11:30:00-04:00,148.2198944091797,148.82000732421875,147.52999877929688,148.43609619140625,148.43609619140625,7921370,0.0,0.0
2022-10-24 12:30:00-04:00,148.43499755859375,148.72999572753906,147.91000366210938,148.0800018310547,148.0800018310547,6399968,0.0,0.0
2022-10-24 13:30:00-04:00,148.07000732421875,149.36500549316406,147.92999267578125,149.28500366210938,149.28500366210938,5909741,0.0,0.0
2022-10-24 14:30:00-04:00,149.27999877929688,150.22999572753906,149.24000549316406,149.97999572753906,149.97999572753906,9936733,0.0,0.0
2022-10-24 15:30:00-04:00,149.97500610351562,150.0399932861328,149.1300048828125,149.55999755859375,149.55999755859375,7331278,0.0,0.0
2022-10-24 16:00:00-04:00,149.56,173.53,139.23,149.365,149.365,0,0.0,0.0
2022-10-24 17:00:00-04:00,149.37,168.37921,145.49539,149.45,149.45,0,0.0,0.0
2022-10-24 18:00:00-04:00,149.41,149.59,149.35,149.54,149.54,0,0.0,0.0
2022-10-24 19:00:00-04:00,149.54,149.66,149.47,149.55,149.55,0,0.0,0.0
2022-10-25 04:00:00-04:00,149.23,150.17,149.23,149.85,149.85,0,0.0,0.0
2022-10-25 05:00:00-04:00,149.9,150.11,149.53,149.53,149.53,0,0.0,0.0
2022-10-25 06:00:00-04:00,149.51,149.62,149.14,149.3,149.3,0,0.0,0.0
2022-10-25 07:00:00-04:00,149.27,149.35,148.75,149.02,149.02,0,0.0,0.0
2022-10-25 08:00:00-04:00,149.05,150.1585,148.61,149.0,149.0,0,0.0,0.0
2022-10-25 09:00:00-04:00,149.04,149.55,148.5,149.43,149.43,0,0.0,0.0
2022-10-25 09:30:00-04:00,150.08999633789062,151.49000549316406,149.36000061035156,151.14999389648438,151.14999389648438,20143408,0.0,0.0
2022-10-25 10:30:00-04:00,151.15499877929688,151.6300048828125,150.77499389648438,151.5850067138672,151.5850067138672,9083504,0.0,0.0
2022-10-25 11:30:00-04:00,151.58099365234375,151.8800048828125,151.4600067138672,151.8000030517578,151.8000030517578,8160370,0.0,0.0
2022-10-25 12:30:00-04:00,151.7899932861328,151.83999633789062,151.14999389648438,151.4949951171875,151.4949951171875,5889941,0.0,0.0
2022-10-25 13:30:00-04:00,151.49000549316406,152.0500030517578,151.15499877929688,152.04930114746094,152.04930114746094,6496406,0.0,0.0
2022-10-25 14:30:00-04:00,152.0449981689453,152.3000030517578,151.75999450683594,152.26870727539062,152.26870727539062,6861939,0.0,0.0
2022-10-25 15:30:00-04:00,152.26499938964844,152.49000549316406,152.02000427246094,152.3800048828125,152.3800048828125,7608674,0.0,0.0
2022-10-25 16:00:00-04:00,152.38,159.2907,144.7895,151.14,151.14,0,0.0,0.0
2022-10-25 17:00:00-04:00,152.34,152.34,143.48,150.5,150.5,0,0.0,0.0
2022-10-25 18:00:00-04:00,150.58,151.46,150.41,150.82,150.82,0,0.0,0.0
2022-10-25 19:00:00-04:00,150.85,150.95,150.4,150.9,150.9,0,0.0,0.0
2022-10-26 04:00:00-04:00,151.06,151.8,151.06,151.33,151.33,0,0.0,0.0
2022-10-26 05:00:00-04:00,151.26,151.61,150.9,150.92,150.92,0,0.0,0.0
2022-10-26 06:00:00-04:00,150.97,151.17,150.65,151.04,151.04,0,0.0,0.0
2022-10-26 07:00:00-04:00,151.1,151.4,150.77,151.37,151.37,0,0.0,0.0
2022-10-26 08:00:00-04:00,151.4,151.96,150.32,150.92,150.92,0,0.0,0.0
2022-10-26 09:00:00-04:00,150.91,152.225,150.58,150.88,150.88,0,0.0,0.0
2022-10-26 09:30:00-04:00,150.9600067138672,151.32000732421875,149.52999877929688,150.66000366210938,150.66000366210938,22487941,0.0,0.0
2022-10-26 10:30:00-04:00,150.60400390625,151.77000427246094,150.3000030517578,151.47000122070312,151.47000122070312,9744837,0.0,0.0
2022-10-26 11:30:00-04:00,151.47000122070312,151.99000549316406,151.3699951171875,151.52999877929688,151.52999877929688,7818754,0.0,0.0
2022-10-26 12:30:00-04:00,151.52000427246094,151.9199981689453,149.44000244140625,149.47999572753906,149.47999572753906,9341974,0.0,0.0
2022-10-26 13:30:00-04:00,149.48989868164062,149.52000427246094,148.0399932861328,148.25,148.25,9690025,0.0,0.0
2022-10-26 14:30:00-04:00,148.25,149.35000610351562,148.08999633789062,149.24209594726562,149.24209594726562,9132019,0.0,0.0
2022-10-26 15:30:00-04:00,149.24000549316406,149.52999877929688,148.80999755859375,149.50999450683594,149.50999450683594,9325134,0.0,0.0
2022-10-26 16:00:00-04:00,149.515,152.34,148.49,149.8,149.8,0,0.0,0.0
2022-10-26 17:00:00-04:00,149.75,149.89,145.9132,149.2,149.2,0,0.0,0.0
2022-10-26 18:00:00-04:00,149.18,149.6,148.93,149.22,149.22,0,0.0,0.0
2022-10-26 19:00:00-04:00,149.16,149.99,149.16,149.8,149.8,0,0.0,0.0
2022-10-27 04:00:00-04:00,149.58,149.58,148.42,148.95,148.95,0,0.0,0.0
2022-10-27 05:00:00-04:00,148.96,149.06,148.3,148.51,148.51,0,0.0,0.0
2022-10-27 06:00:00-04:00,148.57,148.66,148.24,148.25,148.25,0,0.0,0.0
2022-10-27 07:00:00-04:00,148.35,148.46,147.89,148.37,148.37,0,0.0,0.0
2022-10-27 08:00:00-04:00,148.35,149.7,147.5,147.91,147.91,0,0.0,0.0
2022-10-27 09:00:00-04:00,147.91,151.065,147.77,148.15,148.15,0,0.0,0.0
2022-10-27 09:30:00-04:00,148.07000732421875,149.04600524902344,145.5399932861328,147.97000122070312,147.97000122070312,20703959,0.0,0.0
2022-10-27 10:30:00-04:00,147.9691925048828,148.24000549316406,146.1999969482422,146.27999877929688,146.27999877929688,9461196,0.0,0.0
2022-10-27 11:30:00-04:00,146.25,146.69000244140625,145.38499450683594,145.38999938964844,145.38999938964844,8599869,0.0,0.0
2022-10-27 12:30:00-04:00,145.3800048828125,145.80419921875,144.875,145.1300048828125,145.1300048828125,9398856,0.0,0.0
2022-10-27 13:30:00-04:00,145.13400268554688,145.3699951171875,144.1300048828125,144.5850067138672,144.5850067138672,9244840,0.0,0.0
2022-10-27 14:30:00-04:00,144.5850067138672,145.1199951171875,144.2100067138672,145.11019897460938,145.11019897460938,10496071,0.0,0.0
2022-10-27 15:30:00-04:00,145.11000061035156,145.3800048828125,144.5,145.0,145.0,11090988,0.0,0.0
2022-10-27 16:00:00-04:00,145.0,145.9,136.0,143.3,143.3,0,0.0,0.0
2022-10-27 17:00:00-04:00,143.17,148.25,139.32,145.85,145.85,0,0.0,0.0
2022-10-27 18:00:00-04:00,145.82,147.35,144.72,145.38,145.38,0,0.0,0.0
2022-10-27 19:00:00-04:00,145.3,146.0,145.1,145.3,145.3,0,0.0,0.0
2022-10-28 04:00:00-04:00,145.3,146.0,143.69,145.41,145.41,0,0.0,0.0
2022-10-28 05:00:00-04:00,145.43,146.41,145.42,145.75,145.75,0,0.0,0.0
2022-10-28 06:00:00-04:00,145.74,146.29,145.48,146.24,146.24,0,0.0,0.0
2022-10-28 07:00:00-04:00,146.23,146.66,145.37,145.93,145.93,0,0.0,0.0
2022-10-28 08:00:00-04:00,145.93,146.6685,144.3,145.0,145.0,0,0.0,0.0
2022-10-28 09:00:00-04:00,144.95,146.3,144.69,145.98,145.98,0,0.0,0.0
2022-10-28 09:30:00-04:00,149.9727020263672,155.3000030517578,149.3800048828125,154.60000610351562,154.60000610351562,49891110,0.0,0.0
2022-10-28 10:30:00-04:00,154.5998992919922,156.47999572753906,154.14999389648438,155.63999938964844,155.63999938964844,29307800,0.0,0.0
2022-10-28 11:30:00-04:00,155.63999938964844,156.1699981689453,154.75,155.89500427246094,155.89500427246094,16666470,0.0,0.0
2022-10-28 12:30:00-04:00,155.89089965820312,157.0,155.83999633789062,156.7100067138672,156.7100067138672,14725594,0.0,0.0
2022-10-28 13:30:00-04:00,156.71499633789062,157.5,155.60000610351562,155.7698974609375,155.7698974609375,14608168,0.0,0.0
2022-10-28 14:30:00-04:00,155.75999450683594,156.58999633789062,155.36000061035156,155.72000122070312,155.72000122070312,13516863,0.0,0.0
2022-10-28 15:30:00-04:00,155.72500610351562,156.25,155.5800018310547,155.7100067138672,155.7100067138672,14059061,0.0,0.0
2022-10-28 16:00:00-04:00,155.71,156.46,152.01,156.27,156.27,0,0.0,0.0
2022-10-28 17:00:00-04:00,156.29,166.7387,152.69463,155.93,155.93,0,0.0,0.0
2022-10-28 18:00:00-04:00,155.94,155.94,155.76,155.8,155.8,0,0.0,0.0
2022-10-28 19:00:00-04:00,155.8,155.88,155.79,155.85,155.85,0,0.0,0.0
2022-10-31 04:00:00-04:00,155.49,155.79,154.54,154.7,154.7,0,0.0,0.0
2022-10-31 05:00:00-04:00,154.69,154.99,154.42,154.87,154.87,0,0.0,0.0
2022-10-31 06:00:00-04:00,154.88,155.1,154.75,154.85,154.85,0,0.0,0.0
2022-10-31 07:00:00-04:00,154.83,155.05,154.57,154.84,154.84,0,0.0,0.0
2022-10-31 08:00:00-04:00,154.84,155.62,154.4015,154.6,154.6,0,0.0,0.0
2022-10-31 09:00:00-04:00,154.59,154.59,153.0,153.22,153.22,0,0.0,0.0
2022-10-31 09:30:00-04:00,153.6300048828125,154.07000732421875,151.9199981689453,152.47000122070312,152.47000122070312,29002719,0.0,0.0
2022-10-31 10:30:00-04:00,152.4600067138672,153.55999755859375,152.24110412597656,153.3000030517578,153.3000030517578,11571171,0.0,0.0
2022-10-31 11:30:00-04:00,153.3000030517578,154.14990234375,152.82000732421875,153.97999572753906,153.97999572753906,9588858,0.0,0.0
2022-10-31 12:30:00-04:00,153.98500061035156,154.1199951171875,153.08999633789062,153.9499969482422,153.9499969482422,6954450,0.0,0.0
2022-10-31 13:30:00-04:00,153.9698944091797,154.08999633789062,153.2899932861328,153.77000427246094,153.77000427246094,6334035,0.0,0.0
2022-10-31 14:30:00-04:00,153.77000427246094,154.24000549316406,152.6199951171875,153.33999633789062,153.33999633789062,8775568,0.0,0.0
2022-10-31 15:30:00-04:00,153.33999633789062,153.60000610351562,152.77999877929688,153.4499969482422,153.4499969482422,9286905,0.0,0.0
2022-10-31 16:00:00-04:00,153.34,159.34941,152.81929,153.4,153.4,0,0.0,0.0
2022-10-31 17:00:00-04:00,153.34,153.5,153.2,153.24,153.24,0,0.0,0.0
2022-10-31 18:00:00-04:00,153.24,153.4304,152.91,153.31,153.31,0,0.0,0.0
2022-10-31 19:00:00-04:00,153.3,153.56,153.27,153.46,153.46,0,0.0,0.0
2022-11-01 04:00:00-04:00,153.59,154.65,153.04,154.51,154.51,0,0.0,0.0
2022-11-01 05:00:00-04:00,154.51,154.58,154.26,154.53,154.53,0,0.0,0.0
2022-11-01 06:00:00-04:00,154.53,155.04,154.46,154.96,154.96,0,0.0,0.0
2022-11-01 07:00:00-04:00,154.95,155.15,154.69,154.87,154.87,0,0.0,0.0
2022-11-01 08:00:00-04:00,154.88,155.24,153.34,155.24,155.24,0,0.0,0.0
2022-11-01 09:00:00-04:00,155.25,155.67,155.25,155.36,155.36,0,0.0,0.0
2022-11-01 09:30:00-04:00,155.0800018310547,155.4499969482422,150.3699951171875,151.0399932861328,151.0399932861328,22440154,0.0,0.0
2022-11-01 10:30:00-04:00,151.0399932861328,151.0399932861328,149.55999755859375,149.90289306640625,149.90289306640625,12998215,0.0,0.0
2022-11-01 11:30:00-04:00,149.91000366210938,150.5,149.1300048828125,150.0800018310547,150.0800018310547,9248723,0.0,0.0
2022-11-01 12:30:00-04:00,150.07000732421875,150.3699951171875,149.61000061035156,150.01499938964844,150.01499938964844,5869571,0.0,0.0
2022-11-01 13:30:00-04:00,150.00999450683594,150.5800018310547,149.61500549316406,150.55999755859375,150.55999755859375,6031255,0.0,0.0
